iter,step,seg,loss,gn_cum,indep_gn
3,7,task_poetry,0.1564,18.9771,10.9136
3,7,task_recipe,2.1537,20.8661,7.6121
3,7,task_poetry,1.3138,31.4151,20.0284
3,7,task_recipe,1.9327,31.9730,5.8626
3,7,task_poetry,1.7657,32.1078,8.7712
3,7,task_recipe,1.5043,32.5531,5.5854
3,7,task_poetry,2.1030,33.7273,7.3232
3,7,task_recipe,1.4516,34.0344,4.0298
3,7,task_poetry,1.9637,34.4890,6.8811
3,7,task_recipe,1.5357,35.1867,6.3867
3,7,task_poetry,3.9698,46.9752,28.8604
3,8,task_recipe,1.5274,7.2971,7.2971
3,8,task_poetry,1.5844,70.5297,70.0588
3,8,task_recipe,2.0924,70.9059,6.6317
3,8,task_poetry,3.4643,77.1745,27.6492
3,8,task_recipe,1.7867,77.3914,7.8921
3,8,task_poetry,1.4683,77.7823,7.7020
3,8,task_recipe,1.5977,77.8506,5.8450
3,8,task_poetry,0.1309,78.5945,7.8667
3,8,task_recipe,1.7215,78.8806,6.3689
3,8,task_poetry,1.0982,79.1392,7.3691
3,8,task_recipe,1.9229,79.4118,6.0997
3,8,task_poetry,3.8631,82.6465,24.0901
3,8,task_recipe,2.1166,83.0159,7.6003
3,8,task_poetry,1.6454,83.5997,8.6594
3,8,task_recipe,1.8119,83.7772,5.7358
3,8,task_poetry,1.4873,84.0699,8.1622
3,9,task_recipe,2.1256,4.2351,4.2351
3,9,task_poetry,1.7839,11.2921,10.5887
3,9,task_recipe,1.4383,13.7108,8.2428
3,9,task_poetry,0.1940,18.3933,12.4774
3,9,task_recipe,1.8767,19.2287,5.4599
3,9,task_poetry,1.2025,35.1633,27.9427
3,9,task_recipe,1.6981,35.7816,6.1664
3,9,task_poetry,1.6532,37.2421,9.5451
3,9,task_recipe,1.9437,38.2297,7.7302
3,9,task_poetry,2.0929,39.0147,8.3173
3,9,task_recipe,1.3099,39.4659,6.9162
3,9,task_poetry,1.3151,40.7680,16.9531
3,9,task_recipe,1.6768,41.5714,8.1079
3,9,task_poetry,6.2750,80.5253,69.2267
3,9,task_recipe,1.5186,80.8726,8.6665
3,9,task_poetry,1.9010,81.0007,10.0498
3,10,task_recipe,1.8426,4.4434,4.4434
3,10,task_poetry,0.1759,10.8672,10.0394
3,10,task_recipe,1.9176,11.4663,3.4907
3,10,task_poetry,1.7490,15.0439,9.3537
3,10,task_recipe,1.7600,15.8090,5.4810
3,10,task_poetry,2.0297,16.9110,6.0682
3,10,task_recipe,1.7764,17.7121,4.6029
3,10,task_poetry,1.1045,20.8525,13.4131
3,10,task_recipe,1.9872,22.0210,7.6290
3,10,task_poetry,1.3619,22.9209,7.2138
3,10,task_recipe,2.4640,23.9555,6.9558
3,10,task_poetry,0.6582,34.9296,29.0678
3,10,task_recipe,1.8641,36.0468,8.7478
3,10,task_poetry,0.9463,37.4958,15.8693
3,10,task_recipe,1.7853,37.9553,6.0026
3,10,task_poetry,1.4189,73.8154,52.4018
3,11,task_recipe,1.0161,6.7211,6.7211
3,11,task_poetry,0.1221,10.9591,8.5017
3,11,task_recipe,1.8488,12.3773,5.6567
3,11,task_poetry,0.7132,25.0597,21.2742
3,11,task_recipe,2.0249,25.9448,7.0620
3,11,task_poetry,3.4237,26.5970,6.0265
3,11,task_recipe,1.8010,28.1142,8.3853
3,11,task_poetry,1.1964,33.2973,18.7007
3,11,task_recipe,1.3857,33.7398,6.4993
3,11,task_poetry,1.5641,34.4877,6.5810
3,11,task_recipe,2.1843,34.7389,4.6653
3,11,task_poetry,1.6180,35.2025,6.8445
3,11,task_recipe,2.1573,36.5365,9.9384
3,11,task_poetry,1.5327,36.9033,5.4459
3,11,task_recipe,1.7460,37.4638,5.8919
3,11,task_poetry,3.1747,45.9724,26.4662
3,12,task_recipe,2.9582,7.9654,7.9654
3,12,task_poetry,1.6800,10.5917,7.1147
3,12,task_recipe,1.5171,13.0108,7.7821
3,12,task_poetry,2.3206,16.1576,9.6882
3,12,task_recipe,1.5634,17.7095,5.8752
3,12,task_poetry,0.6680,33.4083,28.0563
3,12,task_recipe,1.8289,35.1825,12.3710
3,12,task_poetry,1.6058,35.9109,7.1167
3,12,task_recipe,2.0381,36.4857,5.9090
3,12,task_poetry,2.4058,38.3594,11.5315
3,12,task_recipe,2.1209,39.0712,5.9106
3,12,task_poetry,1.6896,40.3094,8.6592
3,12,task_recipe,1.6204,41.2870,6.9664
3,12,task_poetry,0.7551,50.6005,23.1958
3,12,task_recipe,1.7796,51.5658,7.1381
3,12,task_poetry,1.8202,51.7292,8.4144
3,13,task_recipe,1.4834,4.9427,4.9427
3,13,task_poetry,1.8037,9.3443,7.9199
3,13,task_recipe,2.3876,11.8643,7.3867
3,13,task_poetry,1.2981,14.2718,7.6498
3,13,task_recipe,1.8556,15.5715,5.9759
3,13,task_poetry,3.8810,36.4654,32.4898
3,13,task_recipe,1.9555,36.7370,6.0196
3,13,task_poetry,1.9967,38.2530,9.8263
3,13,task_recipe,1.6254,38.3405,3.8896
3,13,task_poetry,1.7566,39.2499,8.9981
3,13,task_recipe,2.1597,40.4477,8.7044
3,13,task_poetry,3.4498,48.1454,28.2730
3,13,task_recipe,1.8702,48.3556,7.4496
3,13,task_poetry,2.2878,49.0917,8.9396
3,13,task_recipe,1.4966,49.7895,8.1279
3,13,task_poetry,1.4407,49.9761,7.0175
3,14,task_recipe,1.8851,6.1700,6.1700
3,14,task_poetry,0.9518,25.1553,24.4782
3,14,task_recipe,1.8315,26.9688,9.2929
3,14,task_poetry,2.0096,28.0579,7.1257
3,14,task_recipe,1.6032,28.5401,5.8264
3,14,task_poetry,1.8003,29.6756,8.1215
3,14,task_recipe,1.6436,30.0890,5.0700
3,14,task_poetry,2.0289,31.8295,9.9749
3,14,task_recipe,1.4721,32.9883,8.5751
3,14,task_poetry,1.6778,34.5361,8.4421
3,14,task_recipe,1.6473,35.2139,6.2499
3,14,task_poetry,1.5415,44.1963,24.2186
3,14,task_recipe,1.3660,44.4602,6.5043
3,14,task_poetry,1.7630,44.8592,6.8167
3,14,task_recipe,1.2804,45.2061,5.9026
3,14,task_poetry,0.1226,48.2473,9.3661
3,15,task_recipe,1.4484,4.2970,4.2970
3,15,task_poetry,2.0502,6.7292,5.1781
3,15,task_recipe,1.6304,8.9769,5.9210
3,15,task_poetry,0.3789,29.0832,27.6553
3,15,task_recipe,1.9406,29.6017,5.4517
3,15,task_poetry,5.2825,63.7263,56.8068
3,15,task_recipe,1.5294,63.9394,5.8653
3,15,task_poetry,1.5316,64.3257,5.6859
3,15,task_recipe,1.6241,64.5972,5.9176
3,15,task_poetry,4.2605,69.6892,30.1817
3,15,task_recipe,1.6630,69.9931,6.2992
3,15,task_poetry,1.4999,70.3072,7.1524
3,15,task_recipe,1.7374,70.6748,5.5977
3,15,task_poetry,4.4240,76.4877,33.5294
3,15,task_recipe,2.2998,76.6777,6.2626
3,15,task_poetry,1.8200,76.7645,8.9921
3,16,task_recipe,1.9853,6.7140,6.7140
3,16,task_poetry,0.4397,22.6988,21.6775
3,16,task_recipe,1.7434,23.6182,6.5411
3,16,task_poetry,2.1741,25.5575,8.7163
3,16,task_recipe,2.0029,26.2996,6.6112
3,16,task_poetry,0.1015,29.5311,6.0635
3,16,task_recipe,1.4476,30.0437,5.2598
3,16,task_poetry,0.8792,35.2041,17.8411
3,16,task_recipe,1.4665,35.7777,5.3348
3,16,task_poetry,2.0930,37.2977,10.3104
3,16,task_recipe,2.1219,37.8793,8.0265
3,16,task_poetry,1.5143,38.6812,6.5372
3,16,task_recipe,2.0270,39.4591,7.9939
3,16,task_poetry,2.0181,39.6166,4.8104
3,16,task_recipe,1.9993,40.2733,6.8619
3,16,task_poetry,1.2982,39.7547,19.8625
3,17,task_recipe,2.2768,6.6285,6.6285
3,17,task_poetry,0.7723,12.2178,10.2469
3,17,task_recipe,1.4770,13.6965,5.9184
3,17,task_poetry,2.0726,14.7882,5.3081
3,17,task_recipe,1.3361,15.3284,4.2913
3,17,task_poetry,0.5681,27.4231,24.0157
3,17,task_recipe,1.7705,28.2977,6.8645
3,17,task_poetry,0.1896,29.5799,10.8119
3,17,task_recipe,2.0383,30.2461,6.9327
3,17,task_poetry,1.0316,30.8540,6.4673
3,17,task_recipe,1.6020,31.9719,8.5790
3,17,task_poetry,0.2358,36.4042,16.7335
3,17,task_recipe,2.0281,36.9707,7.1081
3,17,task_poetry,2.3800,38.2066,9.1016
3,17,task_recipe,2.2338,38.7994,6.9783
3,17,task_poetry,1.0923,39.2974,5.9051
3,18,task_recipe,1.2979,7.6004,7.6004
3,18,task_poetry,2.4996,10.7952,7.8838
3,18,task_recipe,1.8027,14.7783,9.7263
3,18,task_poetry,1.7488,33.8595,29.3558
3,18,task_recipe,2.1878,34.9958,8.6630
3,18,task_poetry,1.9095,35.9487,6.8111
3,18,task_recipe,2.4843,36.6819,6.8563
3,18,task_poetry,2.6815,38.2925,12.3766
3,18,task_recipe,1.9538,38.6212,6.1926
3,18,task_poetry,0.7922,41.2461,15.3243
3,18,task_recipe,2.6523,43.5896,11.8311
3,18,task_poetry,0.1334,42.1682,8.2888
3,18,task_recipe,2.3568,43.5003,8.2915
3,18,task_poetry,1.7734,43.7216,6.4733
3,18,task_recipe,2.0292,44.1552,8.1822
3,18,task_poetry,1.9185,44.7185,6.0539
3,19,task_recipe,1.6354,5.1871,5.1871
3,19,task_poetry,0.0544,6.4508,3.6849
3,19,task_recipe,2.1170,9.9359,7.3911
3,19,task_poetry,2.3999,11.6980,6.1931
3,19,task_recipe,1.7355,12.9190,5.4306
3,19,task_poetry,1.5068,15.5608,9.0848
3,19,task_recipe,1.4772,16.9862,6.0411
3,19,task_poetry,1.9948,19.9013,10.1827
3,19,task_recipe,1.9397,21.2066,7.1558
3,19,task_poetry,0.1789,25.4891,11.3527
3,19,task_recipe,1.6520,25.9454,4.9847
3,19,task_poetry,1.4847,26.9893,6.6929
3,19,task_recipe,1.3049,27.7708,7.6678
3,19,task_poetry,1.3890,29.8954,9.1866
3,19,task_recipe,1.8285,30.1634,5.2139
3,19,task_poetry,0.7169,32.1972,11.1182
3,20,task_recipe,1.4072,4.5143,4.5143
3,20,task_poetry,2.4069,10.7408,9.7968
3,20,task_recipe,1.5119,12.3386,6.0987
3,20,task_poetry,1.4397,23.6128,19.4721
3,20,task_recipe,1.4390,23.9584,4.1433
3,20,task_poetry,0.3613,38.9641,28.6466
3,20,task_recipe,1.4025,39.0486,7.1863
3,20,task_poetry,3.8475,56.2629,42.2291
3,20,task_recipe,1.6936,56.4040,5.0217
3,20,task_poetry,1.0687,59.6113,20.9201
3,20,task_recipe,1.6338,60.1297,7.5544
3,20,task_poetry,1.0392,69.2799,20.5526
3,20,task_recipe,1.6771,69.6273,5.4311
3,20,task_poetry,1.2169,69.7662,5.7448
3,20,task_recipe,1.8738,70.0551,6.7432
3,20,task_poetry,1.2764,73.5796,19.4292
3,21,task_recipe,2.3672,6.4845,6.4845
3,21,task_poetry,1.4944,12.2516,10.3707
3,21,task_recipe,1.9077,13.3103,5.0737
3,21,task_poetry,2.3388,16.6391,10.0233
3,21,task_recipe,1.3510,17.3991,4.4427
3,21,task_poetry,1.7716,19.3029,7.5953
3,21,task_recipe,1.9904,21.1877,7.9552
3,21,task_poetry,0.2041,23.0686,9.7045
3,21,task_recipe,1.7815,23.9028,6.4744
3,21,task_poetry,1.7293,25.6943,8.9422
3,21,task_recipe,2.1538,26.6413,6.7639
3,21,task_poetry,1.0728,29.2403,11.9898
3,21,task_recipe,2.1387,30.2214,6.9260
3,21,task_poetry,1.6945,46.0023,37.2394
3,21,task_recipe,2.1316,46.2713,4.6039
3,21,task_poetry,0.9628,55.5389,25.8430
3,22,task_recipe,1.6288,6.3666,6.3666
3,22,task_poetry,1.4897,45.3340,44.6897
3,22,task_recipe,2.5772,46.0808,9.2048
3,22,task_poetry,5.6970,52.9616,27.5179
3,22,task_recipe,2.1657,53.7884,8.0630
3,22,task_poetry,2.0364,54.3880,6.5501
3,22,task_recipe,1.9016,55.0727,8.1203
3,22,task_poetry,6.7315,70.8671,46.0488
3,22,task_recipe,2.0135,71.0795,6.0257
3,22,task_poetry,3.0259,71.7624,9.9928
3,22,task_recipe,1.8636,72.2337,8.3229
3,22,task_poetry,1.5715,74.7279,21.0992
3,22,task_recipe,1.8454,75.0060,5.7033
3,22,task_poetry,0.9752,80.6292,30.8707
3,22,task_recipe,1.6618,80.8842,5.4218
3,22,task_poetry,0.8765,89.0550,38.0476
3,23,task_recipe,1.4070,8.4066,8.4066
3,23,task_poetry,1.9191,12.8450,9.7108
3,23,task_recipe,1.7476,17.0405,10.1809
3,23,task_poetry,1.8996,20.3666,10.9843
3,23,task_recipe,1.7811,21.9354,8.3978
3,23,task_poetry,0.1228,23.2014,7.4950
3,23,task_recipe,1.4224,24.0333,6.1005
3,23,task_poetry,1.7298,25.3092,7.5855
3,23,task_recipe,1.8120,26.2046,7.3775
3,23,task_poetry,1.8537,27.7218,8.3648
3,23,task_recipe,2.2709,28.1771,6.7081
3,23,task_poetry,1.4124,28.8151,5.0633
3,23,task_recipe,1.4315,29.4613,5.9037
3,23,task_poetry,2.3958,30.8125,9.9568
3,23,task_recipe,1.9039,31.5379,6.4993
3,23,task_poetry,2.4163,48.7893,37.1819
3,24,task_recipe,1.5297,5.0457,5.0457
3,24,task_poetry,2.0881,10.9894,9.7924
3,24,task_recipe,1.6110,14.2519,9.7817
3,24,task_poetry,1.9995,17.2566,9.5437
3,24,task_recipe,1.7259,19.3874,9.3229
3,24,task_poetry,2.0017,80.2756,75.5981
3,24,task_recipe,1.8036,80.5769,6.0034
3,24,task_poetry,2.3827,81.4304,8.0258
3,24,task_recipe,1.8478,81.9161,9.6208
3,24,task_poetry,1.3969,83.2569,41.5147
3,24,task_recipe,1.2798,83.1731,7.4142
3,24,task_poetry,1.3196,83.3245,8.9096
3,24,task_recipe,1.8303,83.4700,4.0453
3,24,task_poetry,2.1161,83.5739,7.0832
3,24,task_recipe,2.5130,84.0211,6.9374
3,24,task_poetry,1.8642,83.9507,6.8252
3,25,task_recipe,1.5428,5.9048,5.9048
3,25,task_poetry,2.2786,11.5110,10.0111
3,25,task_recipe,2.2954,13.1619,6.7473
3,25,task_poetry,1.4720,14.7523,6.9649
3,25,task_recipe,1.7071,15.6942,5.3340
3,25,task_poetry,2.2109,16.8088,5.5442
3,25,task_recipe,2.5590,18.8165,8.5011
3,25,task_poetry,0.3101,27.4797,20.5762
3,25,task_recipe,1.8458,28.2853,6.8506
3,25,task_poetry,2.1639,28.9179,5.7774
3,25,task_recipe,1.7881,29.8937,6.7442
3,25,task_poetry,0.0987,37.7737,15.8218
3,25,task_recipe,1.4673,38.2865,6.2508
3,25,task_poetry,1.6045,38.3433,7.6699
3,25,task_recipe,1.5601,38.6016,5.3471
3,25,task_poetry,1.8471,39.5982,7.0286
3,26,task_recipe,1.0311,4.6424,4.6424
3,26,task_poetry,1.3742,7.9483,6.5420
3,26,task_recipe,1.9967,9.5870,5.5126
3,26,task_poetry,10.0917,59.5303,59.0777
3,26,task_recipe,1.0338,60.1069,6.4209
3,26,task_poetry,1.2025,62.1521,19.5778
3,26,task_recipe,1.4218,62.3987,5.0700
3,26,task_poetry,1.7576,66.2308,26.8993
3,26,task_recipe,2.6482,66.6055,8.5212
3,26,task_poetry,1.1701,96.0318,67.5493
3,26,task_recipe,1.3921,96.5215,7.7088
3,26,task_poetry,2.5250,119.0431,74.8760
3,26,task_recipe,1.6404,119.1474,5.9108
3,26,task_poetry,2.1076,119.4089,6.0387
3,26,task_recipe,1.4487,119.5116,4.7150
3,26,task_poetry,1.7981,120.2438,8.7405
3,27,task_recipe,1.8354,7.4570,7.4570
3,27,task_poetry,4.8617,30.0444,29.0824
3,27,task_recipe,2.2418,30.7670,6.0940
3,27,task_poetry,1.7121,31.7914,8.5550
3,27,task_recipe,1.5980,32.3782,6.2162
3,27,task_poetry,1.2807,32.9217,6.0274
3,27,task_recipe,1.3335,33.3584,5.5255
3,27,task_poetry,0.2021,35.7308,11.8354
3,27,task_recipe,1.7952,35.9714,3.7265
3,27,task_poetry,0.6152,36.9070,12.0569
3,27,task_recipe,1.8940,37.3428,5.9176
3,27,task_poetry,1.5208,38.3439,7.8943
3,27,task_recipe,1.4863,38.5746,4.3215
3,27,task_poetry,1.7618,39.1910,6.9626
3,27,task_recipe,1.9216,39.6916,5.3512
3,27,task_poetry,0.6318,42.8340,10.5843
3,28,task_recipe,1.5737,5.3825,5.3825
3,28,task_poetry,1.7809,8.1822,6.1068
3,28,task_recipe,1.7359,10.9497,7.5989
3,28,task_poetry,1.6486,13.5251,7.6695
3,28,task_recipe,1.8078,14.1324,4.1630
3,28,task_poetry,2.1169,15.8652,6.9552
3,28,task_recipe,2.2812,16.9092,6.3667
3,28,task_poetry,1.5910,18.6665,8.2225
3,28,task_recipe,1.6537,20.5222,8.6953
3,28,task_poetry,1.9945,73.7272,69.7470
3,28,task_recipe,1.7253,73.9275,6.4744
3,28,task_poetry,1.2884,75.4979,17.0022
3,28,task_recipe,1.6440,75.7007,5.2213
3,28,task_poetry,0.9660,78.6091,17.3814
3,28,task_recipe,1.9297,78.7590,4.8974
3,28,task_poetry,1.1764,91.4473,38.0243
3,29,task_recipe,1.7894,5.7805,5.7805
3,29,task_poetry,1.9642,10.8685,9.2759
3,29,task_recipe,1.9385,12.7776,6.1529
3,29,task_poetry,0.1014,14.4537,6.2155
3,29,task_recipe,1.8561,15.8446,5.9756
3,29,task_poetry,4.9499,41.8314,38.5524
3,29,task_recipe,1.8776,42.2259,5.3850
3,29,task_poetry,5.9964,53.6579,31.7322
3,29,task_recipe,1.7751,54.0408,7.6306
3,29,task_poetry,2.5044,54.5944,7.0502
3,29,task_recipe,1.5142,54.7862,5.0453
3,29,task_poetry,1.0710,54.8985,5.4518
3,29,task_recipe,2.0654,55.1768,5.7870
3,29,task_poetry,0.9003,56.4482,10.6146
3,29,task_recipe,1.6692,57.1805,7.7906
3,29,task_poetry,3.0756,57.4918,7.5760
3,30,task_recipe,1.5517,5.6993,5.6993
3,30,task_poetry,2.8868,9.1206,7.0502
3,30,task_recipe,1.4488,12.3737,7.9852
3,30,task_poetry,0.0779,13.2700,5.1120
3,30,task_recipe,1.5750,15.2373,6.6374
3,30,task_poetry,1.7006,17.6643,8.6124
3,30,task_recipe,1.2079,18.4230,6.1364
3,30,task_poetry,0.3940,32.5534,26.0196
3,30,task_recipe,1.4203,32.9387,5.1371
3,30,task_poetry,2.0324,34.1628,7.6647
3,30,task_recipe,1.8994,34.5686,5.3166
3,30,task_poetry,1.7428,42.0944,22.0877
3,30,task_recipe,2.0955,43.1071,8.4287
3,30,task_poetry,2.0066,44.2461,8.0313
3,30,task_recipe,1.3615,45.3426,7.4268
3,30,task_poetry,0.1138,46.6256,7.1553
3,31,task_recipe,1.8208,12.2251,12.2251
3,31,task_poetry,2.5533,31.7218,29.1650
3,31,task_recipe,1.7504,32.0155,5.2067
3,31,task_poetry,2.6142,33.5238,9.7367
4,0,task_recipe,2.1537,8.0601,8.0601
4,0,task_poetry,1.0937,16.5361,14.0171
4,0,task_recipe,1.9176,19.4285,10.6958
4,0,task_poetry,2.3435,21.1034,8.1187
4,0,task_recipe,1.9384,21.7798,5.4751
4,0,task_poetry,1.7154,23.4084,9.5391
4,0,task_recipe,1.2695,24.3716,5.9069
4,0,task_poetry,2.6642,27.3277,12.5381
4,0,task_recipe,1.7783,29.1130,9.6796
4,0,task_poetry,1.8988,30.5805,9.7003
4,0,task_recipe,2.1791,31.6754,7.2060
4,0,task_poetry,1.4012,35.1248,17.0160
4,0,task_recipe,1.4870,36.1202,7.7120
4,0,task_poetry,1.4357,36.6828,7.0303
4,0,task_recipe,1.2330,36.8992,5.3978
4,0,task_poetry,1.7041,37.6233,6.9031
4,1,task_recipe,1.5095,8.8053,8.8053
4,1,task_poetry,3.7547,29.9125,28.5246
4,1,task_recipe,1.5206,30.6618,6.4707
4,1,task_poetry,4.8288,43.5758,31.9023
4,1,task_recipe,1.8321,44.2011,7.4406
4,1,task_poetry,1.9035,45.3417,9.5708
4,1,task_recipe,1.8246,47.0318,12.2750
4,1,task_poetry,1.5181,47.3635,5.4923
4,1,task_recipe,1.3596,47.8774,7.4196
4,1,task_poetry,1.8061,48.2110,8.8635
4,1,task_recipe,1.9300,48.6925,6.0998
4,1,task_poetry,1.7687,49.1373,7.6210
4,1,task_recipe,1.6298,49.3308,5.2621
4,1,task_poetry,2.0073,49.8217,10.1753
4,1,task_recipe,1.7859,49.8801,4.7800
4,1,task_poetry,1.6143,54.8877,22.1745
4,2,task_recipe,1.8145,5.3851,5.3851
4,2,task_poetry,1.7326,22.4996,22.0225
4,2,task_recipe,1.9461,24.1011,9.6650
4,2,task_poetry,0.0848,29.6167,13.7556
4,2,task_recipe,1.6300,29.9266,5.2076
4,2,task_poetry,0.1317,32.9562,9.1515
4,2,task_recipe,1.4991,34.2562,7.2651
4,2,task_poetry,2.1502,33.7317,5.7459
4,2,task_recipe,1.8564,35.2969,8.3714
4,2,task_poetry,1.5945,36.2122,6.9731
4,2,task_recipe,1.3780,36.6815,6.5141
4,2,task_poetry,1.5782,37.1515,5.6561
4,2,task_recipe,1.9793,37.6540,6.8329
4,2,task_poetry,1.1908,37.8733,18.9791
4,2,task_recipe,1.4480,38.5165,7.8884
4,2,task_poetry,1.2146,38.9972,5.7227
4,3,task_recipe,1.8090,6.8820,6.8820
4,3,task_poetry,1.2165,70.7497,70.3788
4,3,task_recipe,2.0026,71.3792,8.6782
4,3,task_poetry,5.6576,77.3170,27.7314
4,3,task_recipe,1.3346,77.4669,4.3405
4,3,task_poetry,2.0407,77.6651,5.2532
4,3,task_recipe,1.5684,78.0240,6.6440
4,3,task_poetry,1.4690,78.7672,8.8910
4,3,task_recipe,1.6203,79.0866,5.9714
4,3,task_poetry,0.1029,79.0002,6.4034
4,3,task_recipe,1.4842,79.3061,5.5564
4,3,task_poetry,1.7082,79.2898,8.8543
4,3,task_recipe,2.1809,79.4261,4.7132
4,3,task_poetry,0.1559,81.5537,10.5470
4,3,task_recipe,2.0957,81.7128,8.5464
4,3,task_poetry,3.8902,84.9389,29.7305
4,4,task_recipe,1.4839,4.2988,4.2988
4,4,task_poetry,1.8841,11.4278,10.6794
4,4,task_recipe,1.8580,13.3388,6.7901
4,4,task_poetry,2.0973,15.2410,7.4108
4,4,task_recipe,1.4332,16.3494,5.9411
4,4,task_poetry,2.0289,17.4969,6.1336
4,4,task_recipe,1.1776,18.5100,6.3163
4,4,task_poetry,1.7862,20.1511,7.9720
4,4,task_recipe,1.8554,20.9421,5.9201
4,4,task_poetry,0.3571,34.3728,28.5567
4,4,task_recipe,1.8657,35.2992,6.9899
4,4,task_poetry,1.5038,36.5036,7.9944
4,4,task_recipe,1.3888,37.7915,7.7434
4,4,task_poetry,4.1564,47.0108,30.3512
4,4,task_recipe,2.1048,47.1015,5.9238
4,4,task_poetry,1.4856,55.1980,34.4746
4,5,task_recipe,1.6415,8.6665,8.6665
4,5,task_poetry,2.0335,10.8478,6.5259
4,5,task_recipe,2.3368,13.8365,8.9019
4,5,task_poetry,0.0837,15.4532,6.7694
4,5,task_recipe,1.7337,17.1232,7.6072
4,5,task_poetry,0.5797,18.6171,10.4739
4,5,task_recipe,1.8340,19.2124,4.2074
4,5,task_poetry,1.6515,21.1950,8.7160
4,5,task_recipe,1.6934,21.7055,5.0739
4,5,task_poetry,1.9109,22.5880,6.0977
4,5,task_recipe,2.2158,23.6734,6.9648
4,5,task_poetry,1.8946,80.8688,77.0414
4,5,task_recipe,2.0150,81.0447,6.0703
4,5,task_poetry,0.7528,87.2432,22.2849
4,5,task_recipe,1.7010,87.4355,6.3199
4,5,task_poetry,0.5268,85.0952,19.6538
4,6,task_recipe,1.9566,4.1197,4.1197
4,6,task_poetry,1.4668,10.7350,9.9162
4,6,task_recipe,1.4468,11.7248,4.7691
4,6,task_poetry,1.6003,15.5589,10.1347
4,6,task_recipe,2.6281,17.7089,8.4466
4,6,task_poetry,1.5429,33.2295,28.7436
4,6,task_recipe,1.5755,33.5573,5.3963
4,6,task_poetry,1.6845,47.9408,28.6438
4,6,task_recipe,2.1420,48.3624,8.7846
4,6,task_poetry,1.7209,49.0982,9.1069
4,6,task_recipe,1.7717,49.7976,8.4552
4,6,task_poetry,1.7715,50.5675,8.0329
4,6,task_recipe,1.7283,50.8278,5.4121
4,6,task_poetry,1.3806,51.1070,4.5990
4,6,task_recipe,1.6487,51.4417,5.8459
4,6,task_poetry,0.0782,49.5547,8.0078
4,7,task_recipe,1.9657,5.7743,5.7743
4,7,task_poetry,2.1693,13.9122,12.6424
4,7,task_recipe,1.4831,16.1136,8.0529
4,7,task_poetry,0.8771,35.5238,31.1831
4,7,task_recipe,1.0320,35.9687,6.4007
4,7,task_poetry,1.7143,36.6053,7.5451
4,7,task_recipe,1.7446,36.7454,5.5589
4,7,task_poetry,2.3095,38.4500,9.8487
4,7,task_recipe,1.6224,38.8051,5.9808
4,7,task_poetry,2.4223,49.5923,28.7579
4,7,task_recipe,1.8823,49.8880,6.2360
4,7,task_poetry,0.8619,50.0172,10.5572
4,7,task_recipe,1.8957,50.4765,6.4952
4,7,task_poetry,0.0826,51.5334,5.9754
4,7,task_recipe,1.9313,51.7311,4.9321
4,7,task_poetry,0.1918,55.3207,11.9197
4,8,task_recipe,1.7547,4.8904,4.8904
4,8,task_poetry,0.0953,9.3437,8.0305
4,8,task_recipe,1.9189,11.7952,7.1808
4,8,task_poetry,2.0660,14.6065,9.7461
4,8,task_recipe,1.6239,15.2508,3.9500
4,8,task_poetry,2.3243,19.0001,11.0350
4,8,task_recipe,1.6457,19.6121,5.0218
4,8,task_poetry,0.7841,37.4748,33.7901
4,8,task_recipe,1.2926,37.6732,5.3806
4,8,task_poetry,0.1575,36.9074,8.8748
4,8,task_recipe,1.9599,37.3595,6.4062
4,8,task_poetry,1.2447,41.6639,19.8197
4,8,task_recipe,1.8727,42.0332,5.5022
4,8,task_poetry,1.4048,82.8122,71.3005
4,8,task_recipe,2.1644,83.1885,8.7228
4,8,task_poetry,2.2331,111.0725,71.6831
4,9,task_recipe,1.5117,5.0580,5.0580
4,9,task_poetry,2.0917,7.8697,6.0025
4,9,task_recipe,1.8699,9.6300,5.4573
4,9,task_poetry,2.3928,15.6590,11.8799
4,9,task_recipe,1.2906,17.1259,7.6843
4,9,task_poetry,0.9314,24.4574,17.3936
4,9,task_recipe,1.7530,25.2294,6.1266
4,9,task_poetry,0.1675,26.8993,10.4431
4,9,task_recipe,1.5557,27.7945,5.8801
4,9,task_poetry,2.0178,28.4815,7.5819
4,9,task_recipe,1.7118,29.2983,6.4217
4,9,task_poetry,1.5891,30.2866,6.6735
4,9,task_recipe,1.8716,30.7779,5.7695
4,9,task_poetry,1.5858,31.9166,8.2655
4,9,task_recipe,1.7082,32.3967,5.3925
4,9,task_poetry,0.7102,35.6249,11.5029
4,10,task_recipe,1.7810,6.0347,6.0347
4,10,task_poetry,1.3015,10.8250,8.9372
4,10,task_recipe,1.5105,12.2880,5.9249
4,10,task_poetry,1.2786,43.6471,42.0697
4,10,task_recipe,1.8571,44.0550,6.1054
4,10,task_poetry,1.7437,44.6375,6.9002
4,10,task_recipe,2.1348,44.9329,5.5991
4,10,task_poetry,0.0481,45.8489,4.1070
4,10,task_recipe,1.6425,46.3361,6.2544
4,10,task_poetry,1.3011,57.4958,41.6281
4,10,task_recipe,1.9895,57.8574,6.8946
4,10,task_poetry,0.3189,62.9364,19.3361
4,10,task_recipe,2.2274,63.1056,6.1159
4,10,task_poetry,4.3801,73.4791,33.6484
4,10,task_recipe,1.4772,73.6148,5.0208
4,10,task_poetry,2.0542,74.7992,10.2368
